shard_id,flag_id,severity,entity,period,area,issue,impact,recommended_fix,source_id,status
23,FLAG-00005,high,920541.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00006,high,920547.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00007,high,920957.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00001,high,920021.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00002,high,920075.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00003,high,920168.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00004,high,920211.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00005,high,920363.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00006,high,920519.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00007,high,920837.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00008,high,920870.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00009,high,920942.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
24,FLAG-00010,high,920981.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00001,blocker,301677.SZ,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00002,high,920012.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00003,high,920023.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00004,high,920096.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00005,high,920119.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00006,high,920204.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00007,high,920249.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00008,high,920640.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00009,high,920808.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00010,high,920924.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00011,high,920953.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
25,FLAG-00012,high,920964.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00001,high,603189.SH,2025-06-30,balance_sheet,Balance sheet does not tie within tolerance,Affected period is audit-only for downstream modeling,Reconcile provider field mapping and official filing,MULTI_SOURCE,OPEN
26,FLAG-00002,high,920079.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00003,high,920357.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00004,high,920810.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00005,high,920821.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00006,high,920896.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00007,high,920932.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
26,FLAG-00008,high,603189.SH,2025-06-30,balance_sheet,LIABILITIES_PLUS_EQUITY_MATCH_DIRECT_TOTAL_BUT_CONFLICT_WITH_TOTAL_ASSETS,"Affected canonical facts (total_assets,total_liabilities,total_equity,liabilities_equity) are audit-only and excluded from derived factors",Reconcile against the official filing during FMDL-3B-3; do not overwrite provider facts,MULTI_SOURCE,CONTROLLED_PROVIDER_INCONSISTENCY
27,FLAG-00001,blocker,301655.SZ,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00002,high,920020.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00003,high,920101.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00004,high,920165.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00005,high,920181.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00006,high,920183.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00007,high,920188.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00008,high,920344.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00009,high,920491.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00010,high,920641.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00011,high,920871.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00012,high,920873.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00013,high,920895.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
27,FLAG-00014,high,920946.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00001,high,920055.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00002,high,920086.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00003,high,920108.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00004,high,920122.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00005,high,920132.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00006,high,920145.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00007,high,920184.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00008,high,920195.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00009,high,920237.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00010,high,920266.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00011,high,920267.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00012,high,920284.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00013,high,920375.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00014,high,920415.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
28,FLAG-00015,high,920857.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00001,high,920112.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00002,high,920161.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00003,high,920221.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00004,high,920261.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00005,high,920418.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00006,high,920527.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00007,high,920679.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
29,FLAG-00008,high,920914.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00001,high,920068.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00002,high,920099.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00003,high,920227.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00004,high,920274.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00005,high,920392.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00006,high,920396.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00007,high,920522.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00008,high,920523.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
30,FLAG-00009,high,920693.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00001,blocker,301669.SZ,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00002,blocker,603468.SH,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00003,high,920003.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00004,high,920014.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00005,high,920028.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00006,high,920061.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00007,high,920093.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
31,FLAG-00008,high,920175.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
